name ,   address,   has_events ,   url
Happy Shabu Shabu,1401 Fillmore St   San Francisco   CA   94115,no,http://happyshabushabu.com/
Pluto's,2114 Lombard St #1   San Francisco   CA   94123,no,http://www.plutosfreshfood.com/
Melt-san Francisco Centre,19850 Linnet Street   Woodland Hills   CA   91364,,no offical webiste found
Segafredo,235 Powell St   San Francisco   CA   94102,no,www.segafredo.it/
S & E Cafe,2406 19th Ave   San Francisco   CA   94116,,no offical webiste found
City Chopsticks,883 Bush St   San Francisco   CA   94108,no,http://www.citychopsticks.com/
Lotus Garden Vietnamese Cuisn.,268 Hester Ave   San Francisco   CA   94134,,none
Hong Kong Lounge,5322 Geary Bl   San Francisco   CA   94121,no,www.hongkonglounge.net
Sushi Rock,1608 Polk St   San Francisco   CA   94109,no,http://www.sushirocksf.com/
Absinthe Pastry Kitchen,450 Gough St 2nd Fl   San Francisco   CA   94102,no,http://www.absinthe.com/
Arlequin Food To Go 3,450 Gough St 2nd Fl   San Francisco   CA   94102,no,http://www.arlequincafe.com
Jays Cheesesteak #2,553 Divisadero St   San Francisco   CA   94117,no,http://www.jayscheesesteak2.com/
Saigon Sandwiches,560 Larkin St   San Francisco   CA   94102,no,N/A
Eternal Springs,750 Clement St   San Francisco   CA   94118,,NONE
El Trebol,3324 24th St   San Francisco   CA   94110,,no official website
Honduras Restaurant Los Catrac,4423 Mission St   San Francisco   CA   94112,,none
El Gallo Jiro,645 Velasco Ave   San Francisco   CA   94134,,none
L.a. Cafe,415 91st St   Daly City   CA   94015,,none
Island Grubbing,300 Berry St Unit 504   San Francisco   CA   94158,no,www.islandgrubbin.com/Locations.html
Irving Street Cafe,716 Irving St   San Francisco   CA   94122,,none
Kababayan Fastfood & Video Rtl,2706 Mission St   San Francisco   CA   94110,,not found
Trinity Cafe,1145 Market St #1200   San Francisco   CA   94103,no,n/a
Pomodoro Pizza,240 Kearny St   San Francisco   CA   94108,no,http://www.pomodorogourmetpizza.com/
Arang Restaurant,1506 Fillmore St   San Francisco   CA   94115,,none
Giovanni's Pizza Bistro,3839 Mission St   San Francisco   CA   94110,no,http://giovannispizzasf.com/
Steins,731 Clement St   San Francisco   CA   94118,,no official website
New Sandy's Cafe & Deli,1382 9th Ave   San Francisco   CA   94122,no,N/A
Sawaii Sushi,2645 Lawton St   San Francisco   CA   94122,,none
American Box At The Cjm,1442 Harker Ave   Palo Alto   CA   94301,no,NO OFFICIAL WEBSITE FOUND
Focaccia Cafe & Bakery,119 Sacramento Street   San Francisco   CA   94111,no,http://www.focacciacatering.com/
Tsunami Panhandle 130,1300 Fulton St   San Francisco   CA   94117,yes,
Bamboo Asia,139 Welsh St #11   San Francisco   CA   94107,no,
Eight Immortals Restaurant,1433 Taraval St   San Francisco   CA   94116,,None
Adams 100% Inc,236 West Portal Av   San Francisco   CA   94127,no,http://www.mangosteens.com/
Neetos Cafe,717 Ygnacio Woods Ct   Concord   CA   94518,no,http://neetoscafe.com/
Go Vegan Sf,2215 R Market St Pmb 419   San Francisco   CA   94114,no,N/A
Goat Hill Pizza,300 Connecticut St   San Francisco   CA   94107,yes,http://www.goathill.com/
Alive Llc,1972 Lombard St   San Francisco   CA   94123,yes,www.aliveveggie.com/
Q,225 Clement St   San Francisco   CA   94118,no,www.qrestaurant.com/
Gordo Taqueria #1 Inc,2252 Clement St   San Francisco   CA   94121,no,http://www.gordotaqueria.com/
Big Four Restaurant,1075 California Street   San Francisco   CA   94108,yes,http://www.big4restaurant.com/
Grandeho's Kamekyo,2721 Hyde St   San Francisco   CA   94109,no,N/A
Amnesia Sf,853 Valencia St   San Francisco   CA   94110,yes,http://www.amnesiathebar.com/
Kezar Bar & Restaurant,900 Cole St   San Francisco   CA   94117,no,N/A
Momo Diner,3045 Mission St   San Francisco   CA   94110,yes,http://www.missionsk8boards.com/
Catch,2362 Market St   San Francisco   CA   94114,no,http://www.catchsf.com/
San Francisco City Jail,1101 Market Street 11th Fl   Philadelphia   PA   19101,no,http://www.sfsheriff.info/
The Village Market & Pizza,390 Stonecrest Dr   San Francisco   CA   94132,no,http://villagemarketsfsu.com/
Jack In The Box #545,Po Box 1810   Chino Hills   CA   91709,no,
Wow Naan N Curry,26 Ardor Drive   Orinda   CA   94563,no,N/A
Kong Mei,62 2nd St   San Francisco   CA   94105,no,n/a
Hanoi Bistro,1240 Noriega Street   San Francisco   CA   94122,yes,
Bambino's Ristorante,1724 Escalante Wy   Burlingame   CA   94010,no,No official website
Haig's Delicacies,25673 Nickel Place   Hayward   CA   94545,no,http://www.haigsdelicacies.com/
Barneys Marina,Barney's San Francisco   Inc.   Berkeley   CA,yes,
Kentucky Fried Chicken,5544 South Green St   Murray   UT   84123,no,http://www.kfc.com/
Kentucky Fried Chicken,5544 South Green St   Murray   UT   84123,yes,
The Beanery,2925 College Ave   Berkeley   CA   94705,yes,n/a
The Beanery,2925 College Ave   Berkeley   CA   94705,,none
Dear Mom,835 Geary St   San Francisco   CA   94109,,none
Hons Wun-tun House Ltd Of Cal,567 Pine St #201   San Francisco   CA   94108,no,N/A
Lolo,1038 A Cole St   San Francisco   CA   94117,no,N/A
Colosseo Ristorante & Bar Ital,414 Columbus Avenue   San Francisco   CA   94133,no,http://www.colosseosf.com/index.html
Gold Dust Lounge,247 Powell St   San Francisco   CA   94102,yes,http://golddustloungesf.com/
Buddha Lounge Inc,901 Grant Ave   San Francisco   CA   94108,yes,http://buddhaloungeny.com/
Vikings Giant Submarine,1418 Lombard St   San Francisco   CA   94123,no,www.giantsubmarine.com
Sing Sing Coffee Shop,309 Hyde St   San Francisco   CA   94109,no,N/A
Thanh Tam Ii Restaurant,577 Valencia Street   San Francisco   CA   94110,no,No official website
Mini Bites,573 37th Ave #3   San Francisco   CA   94121,no,http://www.minibite.com/
Ashley's Cafe,4454 California St   San Francisco   CA   94118,no,http://www.ashleyscafe.com/
Moulin Cafe,887 Geary St   San Francisco   CA   94109,,not found
Wins Restaurant,2761 23rd St   San Francisco   CA   94110,no,No official website
Oriental Restaurant,1107 Market St   San Francisco   CA   94103,no,n/a
Crepe Temptations,2575 Judah Street   San Francisco   CA   94122,no,http://www.crepetemptations.net/
Caffe Bianco,39 Sutter Street   San Francisco   CA   94104,,none
May Sun Kitchen,18 Dorado Ter #19   San Francisco   CA   94112,no,official website is not available.
Little Beijing Restaurant,1316 Noriega St   San Francisco   CA   94122,,no official website
Caffe Puccini,411 Columbus Av   San Francisco   CA   94133,no,NA
Capps Corner Ii Inc,1600 Powell St   San Francisco   CA   94133,no,www.cappscorner.com
Mescolanza,2221 Clement St   San Francisco   CA   94121,yes,http://www.mescolanza.net/
La Torta Gorda,2833 24th St   San Francisco   CA   94110,no,http://www.latortagorda.net/Welcome.html
Cafe Jacqueline,1454 Grant Av   San Francisco   CA   94133,no,NA
Empress Of China Restaurant,838 Grant Ave   6th Floor   San Francisco   CA,yes,empressofchinasf.com/
Chipotle Mexican Grill #1702,1401 Wynkoop St #500   Denver   CO   80202,yes,http://www.chipotle.com
Chipotle Mexican Grill,1401 Wynkoop St #500   Denver   CO   80202,no,http://www.chipotle.com/en-US/Default.aspx?type=default
U Subway #33355,63 Bovet Rd #253   San Mateo   CA   94402,yes,https://data.sfgov.org/views/nabg-52jr/rows.xls?accessType...
Volare Pizza,456 Haight St   San Francisco   CA   94117,no,http://www.volarepizza.com/
Muka,1345 Bush Street   San Francisco   CA   94109,yes,http://www.mukasf.com/
Danilo Bakery Inc,516 Green St   San Francisco   CA   94133,,no official website
Wine Jar,3053 Fillmore St #194   San Francisco   CA   94123,yes,http://www.winejar-sf.com/table-of-contents.html
Fish And Farm,550 Battery St #1712   San Francisco   CA   94111,yes,http://www.fishandfarmsf.com/
Subway #27715,205 Fairmount St   San Francisco   CA   94131,no,http://www.subway.com/
Thai House Express On Larkin,4201 Moraga St   San Francisco   CA   94122,no,n/a
Donatello Hotel,501 Post St   San Francisco   CA   94102,yes,http://www.clubdonatello.org/Club_Donatello_Home.html
El Castillito Taqueria,136 Church St   San Francisco   CA   94114,no,No official website
Rulli Risto-bar,464 Magnolia Ave   Larkspur   CA   94939,no,http://www.rulli.com
Enjoy Vegetarian Restaurnt Llc,754 Kirkham St   San Francisco   CA   94122,no,http://enjoyveggie.com
Dosa On Fillmore,1700 Fillmore St   San Francisco   CA   94115,no,http://dosasf.com/
Avedano's Meats,235 Cortland Ave   San Francisco   CA   94110,no,http://www.avedanos.com/
Chloes,1399 Church St   San Francisco   CA   94114,,none
La Boulange De Fillmore,2325 Pine St   San Francisco   CA   94115,no,http://www.laboulangebakery.com
Biergarten Llc,525 Laguna St   San Francisco   CA   94102,no,http://www.biergartensf.com/
Brown Sugar Kitchen,3268 Louise St   Oakland   CA   94608,no,http://brownsugarkitchen.com/
Bun Mee,2015 Fillmore St   San Francisco   CA   94115,no,http://www.bunmee.co/
Pick Me Up Pizza Kitchen,680 Post St   San Francisco   CA   94109,,N/A
Coriander Gourmet Thai,266 Topaz Way   San Francisco   CA   94131,,none
Reaction,2183 Mission St   San Francisco   CA   94110,no,NO OFFICIAL WEBSITE FOUND
The Grand Pu Bah Restaurant,88 Division Street   San Francisco   CA   94103,no,http://www.grandpubahrestaurant.com/
Taco Libre,906 Guerrero St   San Francisco   CA   94110,no,http://www.sftacolibre.com/
Punjab Restaurant,2838 24th St   San Francisco   CA   94110,,not found
Perbacco,230 California Street   San Francisco   CA   94111,yes,http://www.perbaccosf.com/
Henry's Cafeteria,92 2nd St   San Francisco   CA   94105,,none
Subway Restaurant,68 Sears St   San Francisco   CA   94112,,None
Ayola,16081 Cambrian Dr   San Leandro   CA   94578,yes,http://www.ayolasf.com/
Festa Wine And Cocktail Lounge,1500 Francisco St #10   San Francisco   CA   94123,yes,http://www.festalounge.com/
Mayflower Seafood Rest Inc,6255 Geary Bl   San Francisco   CA   94121,no,Mayflower Seafood Rest Inc  6255 Geary Bl  San Francisco  CA 
Melisa's Chinese Cuisine,450 Balboa St   San Francisco   CA   94118,,http://www.melisaschinesecuisine.com/
Mixt Greens,475 Sansome St #1005   San Francisco   CA   94111,no,http://mixtgreens.com/
Mixt Greens,475 Sansome St #1005   San Francisco   CA   94111,no,http://mixtgreens.com/
La Taqueria,2889 Mission St   San Francisco   CA   94110,no,NA
New King Tin Restaurant,826 Washington St   San Francisco   CA   94108,no,NO OFFICIAL WEBSITE FOUND
New Mings Restaurant,641 Mission St   San Francisco   CA   94105,no,http://www.newming.net/
Florida Street Cafe,2929 19th St   San Francisco   CA   94110,no,http://www.floridastreetcafe.com
My Ivy Corp,447 15th Ave #6   San Francisco   CA   94118,no,N/A
Clay Oven Indian Restaurant,385 West Portal Ave   San Francisco   CA   94127,no,http://www.indianclayovensf.com/
Reveille Coffee,937 Harrison St   San Francisco   CA   94107,no,http://reveillecoffee.com/
Green Garden Restaurant,434 Broadway St   San Francisco   CA   94133,yes,http://greengardensf.com/
Ninki Restaurant & Lounge,1439 Taraval St   San Francisco   CA   94116,no,http://www.ninkisf.com/
Nordstrom Inc,Po Box 2229   Seattle   WA   98111,no,http://shop.nordstrom.com/
Range,842 Valencia St   San Francisco   CA   94110,no,http://www.rangesf.com/
Smooth Thai,3202 Garrett Court   Union City   CA   94587,no,NO OFFICIAL WEBSITE FOUND
Panda Express,1683 Walnut Grove Av   Rosemead   CA   91770,no,http://www.pandaexpress.com/
Sociale,3665 Sacramento St   San Francisco   CA   94118,yes,http://sfsociale.com/
Square Meals,445 Ashbury St #8   San Francisco   CA   94117,no,N/A
Lees Deli,100 Bush Street   #820   San Francisco   CA,no,http://leesdeli.com/
Lees Deli,100 Bush Street   #820   San Francisco   CA,no,http://www.leesdeli.com/
El Pollo Supremo,5210 Mission St   San Francisco   CA   94112,no,No official website
Swiss Louis Restaurant Inc,39 Pier #160   San Francisco   CA   94133,no,http://swisslouis.com/
Tadich Grill Inc,240 California St   San Francisco   CA   94111,no,http://www.tadichgrill.com/
La Altena Restaurant No 2,2588 Mission St   San Francisco   CA   94110,no,N/A
Taqueria La Altena,2588 Mission St   San Francisco   CA   94110,no,http://www.2101laaltena.com/
Tacolicious,741 Valencia St   San Francisco   CA   94110,yes,http://tacolicioussf.com/
Trish's Dishes,350 Bay St Ste 100-326   San Francisco   CA   94133,yes,www.trishesdishes.com
Moscone Ctr 3/f,747 Howard St   San Francisco   CA   94103,yes,http://www.moscone.com/site/do/index
State Bird Provisions,420 Linden Street   San Francisco   CA   94102,,None
T2j Thai Restaurant,567 Pine St #201   San Francisco   CA   94108,no,not found
Lalita Thai Restaurant & Bar,96 Mcallister St   San Francisco   CA   94102,no,http://www.lalitasf.com/
Wexler's,568 Sacramento St   San Francisco   CA   94111,no,http://www.wexlerssf.com/
Lalola,16 Dehon St   San Francisco   CA   94114,yes,http://www.lalolasf.com/
Lola Bar,16 Dehon St   San Francisco   CA   94114,no,No official website
Dinkin Catering,584 Castro St #490   San Francisco   CA   94114,no,N/A
Puerto Vallarta,2545 24th St   San Francisco   CA   94110,,None
New Chef Hung's Restaurant,823 Clay St   San Francisco   CA   94108,,no website
El Tin Tan,1225 Edgewood Way   South San Francisco   CA   94080,,NOT FOUND
Reinas Restaurant,5479 Mission St   San Francisco   CA   94112,no,n/a
Olivos Taqueria,1017 Larkin St   San Francisco   CA   94109,no,NOT FOUND
Bai Thong Thai Cuisine,22 Caine Avenue   San Francisco   CA   94112,no,http://baithongthaisf.com/
Oasis Grill,24 Yellowstone Way   Pacifica   CA   94044,,none
Brannan St Cafe,2401 Whitman Wy   San Bruno   CA   94066,no,n/a
Original Joe's,1606 Stockton St #200   San Francisco   CA   94133,,None
Emile's Coffee & Tea,614 Polk St   San Francisco   CA   94102,no,
Juice Shop,Po Box 5021   Mill Valley   CA   94942,yes,www.jambajuice.com
R & A Catering,750 Sycamore Ave   San Bruno   CA   94066,,none
Ananda Fuara Vegetarian Restau,1298 Market St   San Francisco   CA   94102,yes,
Kyo-ya Restaurant,2 New Montgomery St   San Francisco   CA   94105,,http://www.spgrestaurantsandbars.com/
Sun Fat Seafood Co.,2687 Mission St.   San Francisco   CA   94110,no,http://www.sunfatseafood.com/Pages/default.aspx
Grab 'n Go,480 6th St   San Francisco   CA   94103,,None
King Lees Restaurant,1426a Fillmore St   San Francisco   CA   94115,yes,http://kinglees.com/
Mcdonalds Of Stonestown,1310 Rollins Rd   Burlingame   CA   94010,yes,http://www.mcdonalds.com/us/en/home.html
Sushi Akatombo,1737 Buchanan St   San Francisco   CA   94115,no,No official website
Goemon Japanese Restaurant,1524 Irving St   San Francisco   CA   94122,no,N/A
Jarin Thai Restaurant,807 Ellis Street   San Francisco   CA   94109,no,N/A
Lalola Bar De Tapas,16 Dehon St   San Francisco   CA   94114,no,http://www.lalolasf.com/
Mike Restaurant,1624 Powell St   San Francisco   CA   94133,no,NOT FOUND
Lucy Ethiopian Restaurant,601 William St #238   Oakland   CA   94612,no,N/A
Royal Ground Coffee,2216 Polk St   San Francisco   CA   94109,,no official website
Alamo Square,803 Fillmore St   San Francisco   CA   94117,no,http://www.alamosquareseafoodgrill.com/index.php
Amaweles South African Rstrnt,1809 9th Ave   San Francisco   CA   94122,,not found
Naan N Chutney Restaurant,525 Haight St   San Francisco   CA   94117,no,http://naannchutney.com/
Rose's Cafe,1736 Stockton St #3   San Francisco   CA   94133,yes,http://www.rosescafesf.com/
Dash Cafe,420 Judah St   San Francisco   CA   94122,no,n/a
The Pizza Place On Noriega,3901 Noriega St   San Francisco   CA   94122,no,http://pizzaplacesf.com/
Georges Bbq On 24th,3231 24th Street   San Francisco   CA   94110,,none
Underdog,1634 Irving St   San Francisco   CA   94122,yes,http://www.tacoshopsf.com/
Cafe Fiore,3599 24th St   San Francisco   CA   94110,no,official website is not available.
Cafe Encore,488 Post St   San Francisco   CA   94102,no,http://www.cafeencorellc.com/
Flying Pig Bistro,433 S Van Ness Ave   San Francisco   CA   94103,yes,http://flyingpigbistropub.com/
Tobacco Plaza Center,3008 16th St   San Francisco   CA   94103,,no website
Royal Wrap & Grill,2060 Fillmore St   San Francisco   CA   94115,,no official website
M Cafe,1161 Mission St Suite 110   San Francisco   CA   94103,,none
Kebablicious,1161 Mission St Suite 110   San Francisco   CA   94103,,Kebablicious.com
Noe Valley Deli & Grill,4007 24th St   San Francisco   CA   94114,no,N/A
Kelly Maria Barbieri,38 Bulkley Ave #3   Sausalito   CA   94965,,none
La Fusion,475 Pine St   San Francisco   CA   94104,no,http://www.lafusion-sf.com/
Louies Cafe,41 Octavia St Apt #5   San Francisco   CA   94102,no,http://www.louiescafesf.com/
Krua-thai Kitchen,208 Pelican Cove Ter   San Francisco   CA   94134,no,n/a
Hawaiian Drive Inn #28,4827 Mission St   San Francisco   CA   94112,no,NOT FOUND
Vikings Giant Sub,2906 Diamond St   San Francisco   CA   94131,,no website
Jumpin' Java Coffee House,139 Noe St   San Francisco   CA   94114,,no official website
All You Knead Cafe,1710 Southgate Dr   Petaluma   CA   94954,yes,www.brandweek.com
Van Ness Keno Ice Cream,26 Van Ness Ave   San Francisco   CA   94102,,official website is not available.
Bay Area Rock/roll Hall Of Fme,Po Box 640611   San Francisco   CA   94164,yes,http://www.nbcbayarea.com/
Perilla,232a Point Lobos Av   San Francisco   CA   94121,no,http://perillasf.com/
Creekside Villa,117 Molimo Dr   San Francisco   CA   94127,,no official website
Truffle Lounge,2530 Berryessa Rd #240   San Jose   CA   95132,yes,N/A
Kc Bistro,19770 Stevens Creek Blvd   Cupertino   CA   95014,no,N/A
Yummy Yummy,756 Pacific Ave   San Francisco   CA   94133,,not found
Matterhorn Swiss Restaurant/ba,2323 Van Ness Ave   San Francisco   CA   94109,no,http://www.thematterhornrestaurant.com/
Westin San Fran-employee Cafe,50 Third St   San Francisco   CA   94103,,no official website
Henry's Hunan,25 Kearny St Ste 302   San Francisco   CA   94108,yes,http://www.henryshunanrestaurant.com/
